x,Bz_ag,Bx_ag,B_ag
0.37487437185929645,0.12848686042462265,0.004024718433485595,0.1285498800475726
0.37587939698492456,0.12110722844641178,0.0038332143078789664,0.12116787657585446
0.37688442211055273,0.11409133821338022,0.003660446570262758,0.11415004303290323
0.37788944723618084,0.10740384688167343,0.00350439482663269,0.10746100273160901
0.378894472361809,0.10101317749885212,0.003363296947138361,0.10106915352751915
0.3798994974874371,0.09489103816011799,0.0032356152172439883,0.09494618648971126
0.3809045226130653,0.08901200460619241,0.0031200067281331972,0.08906666832208565
0.3819095477386934,0.08335315802714069,0.003015297671664644,0.08340767934157042
0.38291457286432157,0.07789377061008534,0.00292046113840519,0.07794849962069526
0.3839195979899497,0.07261503222683564,0.0028345980092171303,0.0726703368038035
0.38492462311557785,0.06749981246582737,0.0027569205475659344,0.06755608998326838
0.385929648241206,0.06253245298132905,0.0026867383312245627,0.06259014490095545
0.3869346733668341,0.05769858581371781,0.002623446203094267,0.0577581966034561
0.3879396984924623,0.05298497394556155,0.0025665139597304217,0.053047096602145224
0.3889447236180904,0.04837937087623252,0.002515477532611461,0.0484447226599258
0.38994974874371857,0.043870396454956766,0.002469931453475879,0.04393987080659151
0.3909547738693467,0.0394474265956946,0.002429522425281176,0.039522171552657095
0.39195979899497485,0.0351004948297991,0.002393943846989662,0.035182036672701214
0.39296482412060296,0.030820203921677405,0.0023629311642520434,0.030910652103454124
0.39396984924623113,0.02659764601777945,0.002336257940116449,0.026700053836085355
0.39497487437185924,0.02242432998284924,0.002313732554852542,0.022543378928525686
0.3959798994974874,0.01829211474945893,0.0022951954606296463,0.018435546756466647
0.3969849246231155,0.014193147635462835,0.0022805169310586254,0.01437519381695041
0.3979899497487437,0.010119806696246698,0.002269595255141457,0.01037118846572369
0.3989949748743718,0.006064646266701482,0.0022623553370647847,0.0064728808123865325
0.39999999999999997,0.002020344915302077,0.0022587476713442608,0.003030467722908475
